customer_id,timestamp,risk_level,risk_score,txn_count_7d,salary_credits_30d,withdrawals_7d,total_spend_30d,essential_spend_ratio,discretionary_spend_ratio,days_since_salary,hardship_type,account_balance,emi_amount,previous_defaults,loan_from_other_banks
423,2026-02-18 09:43:50,UNKNOWN,0,4,0,4,0.0,0.0,0.0,-1,NONE,28875.0,14881.0,0,0
4139,2026-02-18 09:43:50,LOW,0,8,3,0,5854.0,0.5364,0.4636,0,NONE,57610.0,4012.0,0,0
2042,2026-02-18 09:43:51,UNKNOWN,0,4,0,0,41760.0,0.0,1.0,-1,NONE,73654.0,10440.0,0,0
886,2026-02-18 09:43:53,HIGH,6,10,0,3,13070.0,0.5607,0.4393,-1,EXPENSE_COMPRESSION,22487.0,10887.0,0,0
3861,2026-02-18 09:43:54,UNKNOWN,0,4,0,0,13976.0,0.0,1.0,-1,NONE,40392.0,14723.0,0,0
69,2026-02-18 09:43:55,UNKNOWN,0,4,0,4,0.0,0.0,0.0,-1,NONE,67577.0,10938.0,0,0
3352,2026-02-18 09:43:57,MEDIUM,5,5,0,0,2310.0,1.0,0.0,-1,INCOME_SHOCK,10648.0,9579.0,0,0
3964,2026-02-18 09:43:58,UNKNOWN,0,4,0,0,2280.0,0.0,1.0,-1,NONE,65848.0,34777.0,0,0
3135,2026-02-18 09:43:59,HIGH,7,11,0,3,20780.0,0.3765,0.6235,-1,INCOME_SHOCK,48251.0,13842.0,0,0
3609,2026-02-18 09:44:00,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,71821.0,32256.0,0,0
2258,2026-02-18 09:44:01,MEDIUM,3,10,0,0,20517.0,0.0,1.0,-1,INCOME_SHOCK,41145.0,6137.0,0,0
57,2026-02-18 09:44:01,UNKNOWN,0,3,0,0,0.0,0.0,0.0,-1,NONE,85201.0,7647.0,0,0
1715,2026-02-18 09:44:02,HIGH,7,7,0,0,630.0,1.0,0.0,-1,INCOME_SHOCK,20385.0,4905.0,0,0
4640,2026-02-18 09:44:04,UNKNOWN,0,4,0,0,8952.0,0.0,1.0,-1,NONE,79578.0,5375.0,0,0
1013,2026-02-18 09:44:06,UNKNOWN,0,4,0,0,8024.0,0.0,1.0,-1,NONE,44090.0,6643.0,0,0
4597,2026-02-18 09:44:06,MEDIUM,3,7,0,3,13648.0,0.0,1.0,-1,INCOME_SHOCK,86730.0,3412.0,0,0
3183,2026-02-18 09:44:07,UNKNOWN,0,3,0,0,5328.0,1.0,0.0,-1,NONE,37343.0,2338.0,0,0
3294,2026-02-18 09:44:09,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,64944.0,3341.0,0,0
4532,2026-02-18 09:44:10,UNKNOWN,0,2,0,0,5764.0,0.0,1.0,-1,NONE,38141.0,18013.0,0,0
1575,2026-02-18 09:44:10,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,57366.0,1487.0,0,0
1514,2026-02-18 09:44:11,UNKNOWN,0,4,0,0,43496.0,0.0,1.0,-1,NONE,86989.0,10874.0,0,0
2188,2026-02-18 09:44:13,MEDIUM,3,5,0,0,16436.0,0.7851,0.2149,-1,INCOME_SHOCK,59895.0,4650.0,0,0
3105,2026-02-18 09:44:15,UNKNOWN,0,4,0,0,1568.0,1.0,0.0,-1,NONE,31866.0,6173.0,0,0
2516,2026-02-18 09:44:16,LOW,0,10,7,3,1362.0,0.0,1.0,0,NONE,33630.0,5712.0,0,0
1279,2026-02-18 09:44:17,HIGH,7,7,0,4,10677.0,1.0,0.0,-1,INCOME_SHOCK,6314.0,10662.0,0,0
848,2026-02-18 09:44:18,UNKNOWN,0,4,0,0,10320.0,0.0,1.0,-1,NONE,37130.0,2580.0,0,0
4507,2026-02-18 09:44:19,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,48214.0,7080.0,0,0
1182,2026-02-18 09:44:20,UNKNOWN,0,4,0,0,10276.0,0.0,1.0,-1,NONE,89128.0,35698.0,0,0
817,2026-02-18 09:44:21,HIGH,6,10,0,0,15336.0,0.7392,0.2608,-1,EXPENSE_COMPRESSION,82650.0,30035.0,0,0
2593,2026-02-18 09:44:22,UNKNOWN,0,4,4,0,0.0,0.0,0.0,0,NONE,36872.0,11009.0,0,0
3886,2026-02-18 09:44:23,UNKNOWN,0,4,0,0,3860.0,0.0,1.0,-1,NONE,64006.0,10586.0,0,0
510,2026-02-18 09:44:24,UNKNOWN,0,2,0,4,13892.0,1.0,0.0,-1,NONE,34373.0,8496.0,0,0
4944,2026-02-18 09:44:25,MEDIUM,3,5,4,0,0.0,0.0,0.0,0,INCOME_SHOCK,81171.0,12077.0,0,0
51,2026-02-18 09:44:27,HIGH,7,10,0,0,7284.0,0.8056,0.1944,-1,INCOME_SHOCK,25637.0,18130.0,0,0
3160,2026-02-18 09:44:28,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,14671.0,4503.0,0,0
2254,2026-02-18 09:44:29,MEDIUM,3,5,0,0,0.0,0.0,0.0,-1,INCOME_SHOCK,28018.0,36722.0,0,0
3907,2026-02-18 09:44:30,UNKNOWN,0,4,0,4,0.0,0.0,0.0,-1,NONE,86090.0,18375.0,0,0
1772,2026-02-18 09:44:31,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,49973.0,9346.0,0,0
4806,2026-02-18 09:44:32,UNKNOWN,0,4,0,0,5964.0,0.0,1.0,-1,NONE,59833.0,8969.0,0,0
2388,2026-02-18 09:44:34,MEDIUM,3,7,0,4,6150.0,0.0,1.0,-1,INCOME_SHOCK,77189.0,8510.0,0,0
1691,2026-02-18 09:44:35,HIGH,7,10,0,7,11415.0,1.0,0.0,-1,INCOME_SHOCK,21239.0,5374.0,0,0
3153,2026-02-18 09:44:37,HIGH,7,13,0,3,24599.0,0.3948,0.6052,-1,INCOME_SHOCK,9275.0,5868.0,0,0
3450,2026-02-18 09:44:39,MEDIUM,3,10,0,3,5984.0,1.0,0.0,-1,INCOME_SHOCK,24460.0,4247.0,0,0
815,2026-02-18 09:44:41,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,83146.0,5491.0,0,0
2185,2026-02-18 09:44:42,HIGH,7,7,0,0,1812.0,1.0,0.0,-1,INCOME_SHOCK,54620.0,8029.0,0,0
4079,2026-02-18 09:44:44,UNKNOWN,0,4,0,0,9312.0,0.0,1.0,-1,NONE,49229.0,31618.0,0,0
2293,2026-02-18 09:44:46,UNKNOWN,0,4,0,0,14544.0,0.0,1.0,-1,NONE,28105.0,20939.0,0,0
4522,2026-02-18 09:44:47,HIGH,7,8,4,0,6936.0,1.0,0.0,0,INCOME_SHOCK,74292.0,13194.0,0,0
4676,2026-02-18 09:44:49,MEDIUM,3,5,0,0,0.0,0.0,0.0,-1,INCOME_SHOCK,25809.0,8409.0,0,0
2418,2026-02-18 09:44:51,MEDIUM,3,8,0,3,9510.0,0.0,1.0,-1,INCOME_SHOCK,43645.0,12311.0,0,0
2357,2026-02-18 09:44:52,UNKNOWN,0,4,0,0,3252.0,0.0,1.0,-1,NONE,26622.0,4747.0,0,0
2632,2026-02-18 09:44:53,MEDIUM,3,10,0,3,4371.0,0.0,1.0,-1,INCOME_SHOCK,15088.0,14461.0,0,0
827,2026-02-18 09:44:54,MEDIUM,3,8,0,0,12212.0,1.0,0.0,-1,INCOME_SHOCK,57299.0,3041.0,0,0
243,2026-02-18 09:44:56,UNKNOWN,0,4,0,0,8112.0,0.0,1.0,-1,NONE,76898.0,9841.0,0,0
890,2026-02-18 09:44:57,MEDIUM,3,5,0,4,1456.0,1.0,0.0,-1,INCOME_SHOCK,53769.0,5104.0,0,0
582,2026-02-18 09:44:58,UNKNOWN,0,4,0,0,4316.0,0.0,1.0,-1,NONE,10462.0,9768.0,0,0
2568,2026-02-18 09:44:59,MEDIUM,3,6,0,0,13588.0,1.0,0.0,-1,INCOME_SHOCK,86180.0,13337.0,0,0
799,2026-02-18 09:45:00,UNKNOWN,0,4,0,4,0.0,0.0,0.0,-1,NONE,37571.0,5234.0,0,0
27,2026-02-18 09:45:01,UNKNOWN,0,4,0,0,11392.0,0.0,1.0,-1,NONE,68469.0,7214.0,0,0
3668,2026-02-18 09:45:02,MEDIUM,3,7,0,7,19186.0,0.0,1.0,-1,INCOME_SHOCK,70791.0,19857.0,0,0
4412,2026-02-18 09:45:02,MEDIUM,3,5,0,0,9596.0,0.0,1.0,-1,INCOME_SHOCK,65681.0,1730.0,0,0
1428,2026-02-18 09:45:04,UNKNOWN,0,4,0,0,9192.0,0.0,1.0,-1,NONE,55383.0,10304.0,0,0
4615,2026-02-18 09:45:05,LOW,0,10,3,3,9416.0,0.0,1.0,0,NONE,71215.0,6128.0,0,0
2590,2026-02-18 09:45:06,MEDIUM,3,5,0,0,9720.0,0.0,1.0,-1,INCOME_SHOCK,21631.0,12143.0,0,0
2948,2026-02-18 09:45:07,UNKNOWN,0,4,0,4,7040.0,0.0,1.0,-1,NONE,54089.0,19890.0,0,0
1600,2026-02-18 09:45:09,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,42386.0,10943.0,0,0
3272,2026-02-18 09:45:10,MEDIUM,3,7,0,0,0.0,0.0,0.0,-1,INCOME_SHOCK,71572.0,6735.0,0,0
1375,2026-02-18 09:45:11,UNKNOWN,0,4,0,0,20732.0,0.0,1.0,-1,NONE,68934.0,5183.0,0,0
2309,2026-02-18 09:45:13,UNKNOWN,0,3,0,0,0.0,0.0,0.0,-1,NONE,64175.0,2948.0,0,0
3905,2026-02-18 09:45:14,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,10442.0,37923.0,0,0
4660,2026-02-18 09:45:16,UNKNOWN,0,4,0,0,6144.0,0.0,1.0,-1,NONE,29867.0,8662.0,0,0
159,2026-02-18 09:45:17,UNKNOWN,0,4,0,0,44324.0,0.0,1.0,-1,NONE,48215.0,11081.0,0,0
4185,2026-02-18 09:45:18,MEDIUM,3,8,0,0,6200.0,0.0,1.0,-1,INCOME_SHOCK,82499.0,13498.0,0,0
59,2026-02-18 09:45:20,HIGH,7,7,0,0,10297.0,1.0,0.0,-1,INCOME_SHOCK,76950.0,2048.0,0,0
1058,2026-02-18 09:45:21,MEDIUM,3,9,0,3,4288.0,0.0,1.0,-1,INCOME_SHOCK,37575.0,2144.0,0,0
4589,2026-02-18 09:45:23,MEDIUM,5,5,0,1,4716.0,0.302,0.698,-1,INCOME_SHOCK,42240.0,4484.0,0,0
896,2026-02-18 09:45:24,MEDIUM,3,5,0,0,2115.0,0.0,1.0,-1,INCOME_SHOCK,46535.0,43307.0,0,0
4425,2026-02-18 09:45:25,MEDIUM,3,7,0,4,3303.0,0.0,1.0,-1,INCOME_SHOCK,44814.0,9318.0,0,0
4565,2026-02-18 09:45:26,HIGH,7,7,0,0,25588.0,0.4169,0.5831,-1,INCOME_SHOCK,61127.0,4779.0,0,0
127,2026-02-18 09:45:28,MEDIUM,3,5,0,0,0.0,0.0,0.0,-1,INCOME_SHOCK,32377.0,6853.0,0,0
1594,2026-02-18 09:45:28,MEDIUM,3,7,0,0,0.0,0.0,0.0,-1,INCOME_SHOCK,66656.0,2511.0,0,0
3474,2026-02-18 09:45:31,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,65100.0,9950.0,0,0
2234,2026-02-18 09:45:32,UNKNOWN,0,4,0,0,50312.0,0.0,1.0,-1,NONE,46711.0,12578.0,0,0
3362,2026-02-18 09:45:33,MEDIUM,3,6,4,0,18935.0,0.0,1.0,0,INCOME_SHOCK,62416.0,18935.0,0,0
2111,2026-02-18 09:45:34,UNKNOWN,0,4,0,0,8648.0,0.0,1.0,-1,NONE,34428.0,19687.0,0,0
1112,2026-02-18 09:45:35,LOW,0,8,3,4,10380.0,0.0,1.0,0,NONE,46170.0,3480.0,0,0
2730,2026-02-18 09:45:37,UNKNOWN,0,3,0,4,4460.0,1.0,0.0,-1,NONE,17816.0,21801.0,0,0
3643,2026-02-18 09:45:39,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,29176.0,13378.0,0,0
2453,2026-02-18 09:45:41,MEDIUM,3,8,0,0,2132.0,1.0,0.0,-1,INCOME_SHOCK,5103.0,10043.0,0,0
1492,2026-02-18 09:45:42,UNKNOWN,0,4,0,4,0.0,0.0,0.0,-1,NONE,38065.0,6645.0,0,0
3214,2026-02-18 09:45:43,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,81889.0,9873.0,0,0
4554,2026-02-18 09:45:44,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,66940.0,12066.0,0,0
2747,2026-02-18 09:45:45,MEDIUM,3,6,0,0,0.0,0.0,0.0,-1,INCOME_SHOCK,24358.0,3547.0,0,0
2204,2026-02-18 09:45:46,UNKNOWN,0,4,0,4,7680.0,0.0,1.0,-1,NONE,38468.0,3570.0,0,0
1308,2026-02-18 09:45:47,MEDIUM,3,5,0,0,3516.0,0.0,1.0,-1,INCOME_SHOCK,85507.0,2384.0,0,0
930,2026-02-18 09:45:49,UNKNOWN,0,4,0,0,15188.0,1.0,0.0,-1,NONE,66454.0,14252.0,0,0
709,2026-02-18 09:45:50,MEDIUM,3,7,0,0,6112.0,1.0,0.0,-1,INCOME_SHOCK,68390.0,7340.0,0,0
2448,2026-02-18 09:45:52,UNKNOWN,0,4,0,4,952.0,1.0,0.0,-1,NONE,27167.0,3334.0,0,0
1422,2026-02-18 09:45:53,UNKNOWN,0,4,0,4,0.0,0.0,0.0,-1,NONE,78709.0,11359.0,0,0
3261,2026-02-18 09:45:55,UNKNOWN,0,4,0,0,8652.0,1.0,0.0,-1,NONE,72969.0,11556.0,0,0
2391,2026-02-18 09:45:56,HIGH,7,7,0,0,18002.0,1.0,0.0,-1,INCOME_SHOCK,37208.0,17957.0,0,0
1276,2026-02-18 09:45:58,UNKNOWN,0,4,0,0,36624.0,0.0,1.0,-1,NONE,13492.0,9156.0,0,0
1278,2026-02-18 09:45:59,MEDIUM,3,7,0,3,10397.0,0.0,1.0,-1,INCOME_SHOCK,46654.0,6119.0,0,0
1839,2026-02-18 09:46:01,MEDIUM,3,8,0,7,10332.0,1.0,0.0,-1,INCOME_SHOCK,37707.0,8182.0,0,0
481,2026-02-18 09:46:02,MEDIUM,3,5,0,0,0.0,0.0,0.0,-1,INCOME_SHOCK,69828.0,3902.0,0,0
4848,2026-02-18 09:46:04,UNKNOWN,0,4,0,0,8452.0,0.0,1.0,-1,NONE,22349.0,4503.0,0,0
3471,2026-02-18 09:46:06,UNKNOWN,0,3,0,0,0.0,0.0,0.0,-1,NONE,59623.0,7673.0,0,0
1744,2026-02-18 09:46:07,UNKNOWN,0,3,0,4,14408.0,1.0,0.0,-1,NONE,11284.0,8937.0,0,0
300,2026-02-18 09:46:08,UNKNOWN,0,1,0,0,5620.0,1.0,0.0,-1,NONE,61672.0,20323.0,0,0
2746,2026-02-18 09:46:10,UNKNOWN,0,4,0,0,7556.0,0.0,1.0,-1,NONE,89941.0,10020.0,0,0
2324,2026-02-18 09:46:12,LOW,0,10,3,0,0.0,0.0,0.0,0,NONE,36837.0,6289.0,0,0
3482,2026-02-18 09:46:13,MEDIUM,3,7,0,0,2592.0,0.0,1.0,-1,INCOME_SHOCK,17519.0,7693.0,0,0
4651,2026-02-18 09:46:15,MEDIUM,3,7,0,0,0.0,0.0,0.0,-1,INCOME_SHOCK,43768.0,41132.0,0,0
1394,2026-02-18 09:46:15,UNKNOWN,0,4,0,0,14624.0,1.0,0.0,-1,NONE,83978.0,11105.0,0,0
571,2026-02-18 09:46:17,MEDIUM,3,7,0,0,0.0,0.0,0.0,-1,INCOME_SHOCK,86603.0,7467.0,0,0
2445,2026-02-18 09:46:18,MEDIUM,3,7,0,0,0.0,0.0,0.0,-1,INCOME_SHOCK,52426.0,7819.0,0,0
193,2026-02-18 09:46:19,UNKNOWN,0,2,0,0,0.0,0.0,0.0,-1,NONE,12390.0,12719.0,0,0
4598,2026-02-18 09:46:20,MEDIUM,3,7,0,0,12902.0,0.4824,0.5176,-1,INCOME_SHOCK,14818.0,17344.0,0,0
4473,2026-02-18 09:46:21,UNKNOWN,0,4,0,0,2152.0,1.0,0.0,-1,NONE,19399.0,15985.0,0,0
437,2026-02-18 09:46:22,MEDIUM,3,7,0,3,15000.0,0.0,1.0,-1,INCOME_SHOCK,53292.0,4438.0,0,0
4489,2026-02-18 09:46:24,UNKNOWN,0,3,0,0,11464.0,0.0,1.0,-1,NONE,88869.0,2866.0,0,0
2287,2026-02-18 09:46:25,LOW,0,7,3,0,0.0,0.0,0.0,0,NONE,31342.0,8352.0,0,0
3281,2026-02-18 09:46:26,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,12334.0,34866.0,0,0
4043,2026-02-18 09:46:27,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,21773.0,9824.0,0,0
2027,2026-02-18 09:46:29,MEDIUM,3,10,0,4,16211.0,0.0,1.0,-1,INCOME_SHOCK,14077.0,12152.0,0,0
2442,2026-02-18 09:46:30,UNKNOWN,0,4,0,0,2836.0,0.0,1.0,-1,NONE,9585.0,38599.0,0,0
4002,2026-02-18 09:46:31,HIGH,7,10,0,3,10031.0,0.5865,0.4135,-1,INCOME_SHOCK,12202.0,8230.0,0,0
1902,2026-02-18 09:46:32,UNKNOWN,0,4,4,0,0.0,0.0,0.0,0,NONE,67557.0,19235.0,0,0
1732,2026-02-18 09:46:34,HIGH,7,10,0,4,6885.0,0.7072,0.2928,-1,INCOME_SHOCK,85838.0,1920.0,0,0
3872,2026-02-18 09:46:36,LOW,0,5,1,0,9836.0,0.0,1.0,0,NONE,51324.0,10701.0,0,0
787,2026-02-18 09:46:36,MEDIUM,3,8,0,3,11840.0,0.0,1.0,-1,INCOME_SHOCK,44133.0,6006.0,0,0
2963,2026-02-18 09:46:38,MEDIUM,3,10,0,0,508.0,0.0,1.0,-1,INCOME_SHOCK,10647.0,13661.0,0,0
1626,2026-02-18 09:46:39,MEDIUM,3,7,0,3,6600.0,0.3382,0.6618,-1,INCOME_SHOCK,14441.0,2435.0,0,0
2719,2026-02-18 09:46:39,MEDIUM,3,7,0,0,0.0,0.0,0.0,-1,INCOME_SHOCK,33033.0,10074.0,0,0
1214,2026-02-18 09:46:40,MEDIUM,3,7,0,0,5176.0,0.0,1.0,-1,INCOME_SHOCK,71016.0,7661.0,0,0
270,2026-02-18 09:46:41,HIGH,7,7,0,0,96122.0,0.0661,0.9339,-1,INCOME_SHOCK,77235.0,22442.0,0,0
1020,2026-02-18 09:46:42,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,83445.0,5824.0,0,0
3710,2026-02-18 09:46:44,UNKNOWN,0,4,0,0,60375.0,0.0,1.0,-1,NONE,26763.0,20125.0,0,0
1233,2026-02-18 09:46:45,UNKNOWN,0,4,0,0,2440.0,1.0,0.0,-1,NONE,19626.0,10305.0,0,0
4068,2026-02-18 09:46:46,UNKNOWN,0,4,0,0,1556.0,1.0,0.0,-1,NONE,39000.0,4894.0,0,0
1365,2026-02-18 09:46:49,UNKNOWN,0,4,0,0,6052.0,0.0,1.0,-1,NONE,69176.0,10571.0,0,0
565,2026-02-18 09:46:51,UNKNOWN,0,4,0,4,1824.0,0.0,1.0,-1,NONE,86449.0,7425.0,0,0
3519,2026-02-18 09:46:51,MEDIUM,3,7,0,0,15388.0,0.0,1.0,-1,INCOME_SHOCK,30198.0,3847.0,0,0
2633,2026-02-18 09:46:53,MEDIUM,3,7,0,3,0.0,0.0,0.0,-1,INCOME_SHOCK,82540.0,14194.0,0,0
722,2026-02-18 09:46:54,HIGH,7,7,0,4,16785.0,0.1149,0.8851,-1,INCOME_SHOCK,16001.0,13268.0,0,0
2015,2026-02-18 09:46:55,MEDIUM,3,8,0,0,4305.0,0.0,1.0,-1,INCOME_SHOCK,64963.0,5279.0,0,0
1458,2026-02-18 09:46:56,UNKNOWN,0,4,3,0,0.0,0.0,0.0,0,NONE,24293.0,27972.0,0,0
1790,2026-02-18 09:46:57,MEDIUM,3,5,0,0,0.0,0.0,0.0,-1,INCOME_SHOCK,11510.0,2549.0,0,0
4422,2026-02-18 09:46:59,LOW,0,10,3,0,1840.0,0.0,1.0,0,NONE,53404.0,8241.0,0,0
4677,2026-02-18 09:46:59,MEDIUM,3,7,4,0,0.0,0.0,0.0,0,INCOME_SHOCK,35230.0,35860.0,0,0
73,2026-02-18 09:47:01,MEDIUM,3,7,0,0,61649.0,0.0,1.0,-1,INCOME_SHOCK,50754.0,14993.0,0,0
2658,2026-02-18 09:47:03,UNKNOWN,0,4,0,0,12620.0,0.0,1.0,-1,NONE,18990.0,9550.0,0,0
2003,2026-02-18 09:47:05,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,49893.0,10607.0,0,0
39,2026-02-18 09:47:07,UNKNOWN,0,4,0,0,6256.0,0.0,1.0,-1,NONE,86183.0,28616.0,0,0
2725,2026-02-18 09:47:07,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,11874.0,17065.0,0,0
4608,2026-02-18 09:47:09,UNKNOWN,0,4,0,0,12696.0,1.0,0.0,-1,NONE,79511.0,1598.0,0,0
1370,2026-02-18 09:47:09,MEDIUM,3,5,0,0,34587.0,0.0,1.0,-1,INCOME_SHOCK,16904.0,11529.0,0,0
2056,2026-02-18 09:47:11,MEDIUM,3,5,0,0,0.0,0.0,0.0,-1,INCOME_SHOCK,79582.0,42587.0,0,0
915,2026-02-18 09:47:12,UNKNOWN,0,3,0,0,0.0,0.0,0.0,-1,NONE,76464.0,20065.0,0,0
628,2026-02-18 09:47:14,UNKNOWN,0,4,0,0,4896.0,1.0,0.0,-1,NONE,74847.0,32217.0,0,0
3882,2026-02-18 09:47:15,HIGH,7,8,0,4,4731.0,1.0,0.0,-1,INCOME_SHOCK,82601.0,4600.0,0,0
3722,2026-02-18 09:47:16,UNKNOWN,0,4,0,0,13640.0,1.0,0.0,-1,NONE,68761.0,2740.0,0,0
264,2026-02-18 09:47:18,MEDIUM,3,8,0,0,9191.0,0.0,1.0,-1,INCOME_SHOCK,80345.0,13552.0,0,0
2179,2026-02-18 09:47:19,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,34798.0,17051.0,0,0
1232,2026-02-18 09:47:20,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,34171.0,10851.0,0,0
2490,2026-02-18 09:47:22,MEDIUM,3,7,0,0,3168.0,0.0,1.0,-1,INCOME_SHOCK,9501.0,41325.0,0,0
1853,2026-02-18 09:47:24,MEDIUM,3,5,0,0,0.0,0.0,0.0,-1,INCOME_SHOCK,72619.0,5400.0,0,0
3140,2026-02-18 09:47:26,MEDIUM,3,7,0,0,4556.0,0.0,1.0,-1,INCOME_SHOCK,83726.0,10237.0,0,0
1754,2026-02-18 09:47:27,UNKNOWN,0,4,0,0,4668.0,0.0,1.0,-1,NONE,9809.0,13972.0,0,0
1769,2026-02-18 09:47:28,UNKNOWN,0,4,4,0,0.0,0.0,0.0,0,NONE,71489.0,1934.0,0,0
4808,2026-02-18 09:47:29,MEDIUM,3,10,0,3,16750.0,0.0,1.0,-1,INCOME_SHOCK,32276.0,21764.0,0,0
1079,2026-02-18 09:47:31,MEDIUM,3,7,0,4,0.0,0.0,0.0,-1,INCOME_SHOCK,9344.0,1529.0,0,0
751,2026-02-18 09:47:33,UNKNOWN,0,4,0,4,6948.0,1.0,0.0,-1,NONE,16468.0,12870.0,0,0
4894,2026-02-18 09:47:35,UNKNOWN,0,2,0,0,15780.0,0.0,1.0,-1,NONE,52960.0,2817.0,0,0
2339,2026-02-18 09:47:36,MEDIUM,3,7,0,4,4600.0,1.0,0.0,-1,INCOME_SHOCK,64632.0,17603.0,0,0
3182,2026-02-18 09:47:37,MEDIUM,3,7,0,0,5269.0,0.7273,0.2727,-1,INCOME_SHOCK,42920.0,20320.0,0,0
853,2026-02-18 09:47:38,MEDIUM,3,7,0,0,8920.0,0.0,1.0,-1,INCOME_SHOCK,23943.0,8383.0,0,0
2328,2026-02-18 09:47:39,MEDIUM,3,5,0,0,175072.0,0.0,1.0,-1,INCOME_SHOCK,7304.0,43768.0,0,0
639,2026-02-18 09:47:40,UNKNOWN,0,4,0,0,13548.0,1.0,0.0,-1,NONE,18244.0,10399.0,0,0
2024,2026-02-18 09:47:42,MEDIUM,3,10,0,0,632.0,0.0,1.0,-1,INCOME_SHOCK,75810.0,4241.0,0,0
3865,2026-02-18 09:47:43,UNKNOWN,0,4,0,0,12744.0,0.0,1.0,-1,NONE,70147.0,13767.0,0,0
1390,2026-02-18 09:47:45,LOW,0,8,3,0,0.0,0.0,0.0,0,NONE,10931.0,5261.0,0,0
3127,2026-02-18 09:47:47,LOW,0,7,3,0,1588.0,1.0,0.0,0,NONE,65979.0,3027.0,0,0
3956,2026-02-18 09:47:48,MEDIUM,3,7,0,4,21995.0,0.0,1.0,-1,INCOME_SHOCK,74717.0,6528.0,0,0
2,2026-02-18 09:47:49,MEDIUM,3,8,0,0,31184.0,0.0,1.0,-1,INCOME_SHOCK,43432.0,6649.0,0,0
2866,2026-02-18 09:47:51,UNKNOWN,0,4,4,0,0.0,0.0,0.0,0,NONE,19550.0,37155.0,0,0
3397,2026-02-18 09:47:52,UNKNOWN,0,4,0,0,13680.0,0.0,1.0,-1,NONE,40203.0,16272.0,0,0
1290,2026-02-18 09:47:54,MEDIUM,3,5,0,0,0.0,0.0,0.0,-1,INCOME_SHOCK,75730.0,35318.0,0,0
4779,2026-02-18 09:47:55,HIGH,7,7,0,0,6558.0,1.0,0.0,-1,INCOME_SHOCK,26732.0,8926.0,0,0
894,2026-02-18 09:47:55,UNKNOWN,0,1,0,0,6378.0,0.0,1.0,-1,NONE,36318.0,19807.0,0,0
2371,2026-02-18 09:47:56,MEDIUM,3,5,0,0,0.0,0.0,0.0,-1,INCOME_SHOCK,16143.0,22473.0,0,0
3344,2026-02-18 09:47:57,MEDIUM,3,8,0,0,16825.0,0.0,1.0,-1,INCOME_SHOCK,56597.0,9310.0,0,0
3671,2026-02-18 09:47:59,MEDIUM,3,7,0,0,228.0,0.0,1.0,-1,INCOME_SHOCK,42584.0,11458.0,0,0
682,2026-02-18 09:48:00,MEDIUM,4,10,3,4,5601.0,1.0,0.0,0,EXPENSE_COMPRESSION,26384.0,1909.0,0,0
2115,2026-02-18 09:48:02,MEDIUM,3,7,0,0,0.0,0.0,0.0,-1,INCOME_SHOCK,59703.0,4909.0,0,0
239,2026-02-18 09:48:04,UNKNOWN,0,4,0,4,0.0,0.0,0.0,-1,NONE,13405.0,7635.0,0,0
597,2026-02-18 09:48:05,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,83829.0,1791.0,0,0
2158,2026-02-18 09:48:07,UNKNOWN,0,3,0,0,0.0,0.0,0.0,-1,NONE,12137.0,7045.0,0,0
2417,2026-02-18 09:48:09,MEDIUM,3,5,0,4,7096.0,1.0,0.0,-1,INCOME_SHOCK,85936.0,9545.0,0,0
4356,2026-02-18 09:48:10,UNKNOWN,0,3,0,0,0.0,0.0,0.0,-1,NONE,24073.0,4000.0,0,0
818,2026-02-18 09:48:11,UNKNOWN,0,3,0,0,0.0,0.0,0.0,-1,NONE,78652.0,8794.0,0,0
4166,2026-02-18 09:48:12,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,43300.0,12774.0,0,0
4929,2026-02-18 09:48:13,UNKNOWN,0,4,0,0,0.0,0.0,0.0,-1,NONE,74011.0,7218.0,0,0
1659,2026-02-18 09:48:15,MEDIUM,3,7,0,0,0.0,0.0,0.0,-1,INCOME_SHOCK,15650.0,1941.0,0,0
