customer_id,age,city,employment_type,salary,expected_salary_day,loan_amount,loan_tenure_months,emi_amount,loan_start_date,initial_balance
321,44,North Rachel,GIG_WORKER,39999,22,369897,36,11096,2025-11-21,59810
322,48,Shannontown,SELF_EMPLOYED,30135,11,443974,48,9989,2025-03-21,31527
323,54,South David,SELF_EMPLOYED,20408,20,141616,36,4248,2025-09-04,13184
324,22,North Johnside,SELF_EMPLOYED,30795,16,187903,36,5637,2025-06-03,58370
325,27,Riveraburgh,GIG_WORKER,42668,15,329473,48,7413,2025-05-17,75955
326,60,Port James,SALARIED,109363,3,329484,12,29653,2025-12-31,11524
327,33,Cassiefort,UNEMPLOYED,36071,19,412010,24,18540,2025-08-27,77322
328,50,West Frances,SELF_EMPLOYED,71020,16,491952,12,44275,2025-06-19,75992
329,24,Joshuachester,SALARIED,56008,4,236907,36,7107,2025-05-06,23678
330,46,New Angelaberg,UNEMPLOYED,51951,18,263745,12,23737,2025-09-05,14301
331,26,West Amandaside,SELF_EMPLOYED,53025,13,461736,48,10389,2025-04-08,15707
332,42,Lisastad,GIG_WORKER,40835,12,96417,36,2892,2025-05-24,45901
333,33,Jefferyburgh,UNEMPLOYED,35450,12,136500,24,6142,2025-04-26,26234
334,31,Troyton,SALARIED,87325,2,142576,36,4277,2025-04-11,66509
335,39,Robinsonburgh,GIG_WORKER,17530,26,207631,48,4671,2025-11-29,14878
336,36,East Scotthaven,GIG_WORKER,38480,19,425300,36,12759,2025-05-01,17262
337,42,Melissaside,GIG_WORKER,38443,19,252870,36,7586,2025-07-10,17832
338,37,Michaelshire,UNEMPLOYED,44892,24,227016,48,5107,2025-06-23,89119
339,37,Port Jonathan,SELF_EMPLOYED,31900,17,298241,36,8947,2025-08-29,48360
340,33,Oscarside,SELF_EMPLOYED,69378,6,57037,12,5133,2025-10-31,28439
341,57,Ellenview,SALARIED,59660,6,107797,12,9701,2025-06-15,9131
342,45,Lake Michelle,GIG_WORKER,34244,27,123789,48,2785,2025-09-04,50376
343,32,Port Karlamouth,SELF_EMPLOYED,65401,16,351826,48,7916,2025-10-19,82567
344,26,North Elizabeth,UNEMPLOYED,25289,18,324346,24,14595,2025-04-21,26203
345,27,South Jon,GIG_WORKER,32045,26,404713,48,9106,2025-05-03,17121
346,44,Laurieland,SELF_EMPLOYED,84871,9,327960,24,14758,2025-09-08,52365
347,23,Williammouth,GIG_WORKER,49203,22,154184,24,6938,2025-10-25,66242
348,58,Maldonadofort,GIG_WORKER,49848,27,58584,36,1757,2025-10-10,48847
349,27,Beardside,SELF_EMPLOYED,40813,16,355534,36,10666,2025-03-15,51173
350,35,Anthonybury,SALARIED,116004,3,481310,48,10829,2025-04-01,23604
351,47,New Chrisfurt,GIG_WORKER,58656,20,422142,24,18996,2025-02-28,7610
352,38,West Zachary,GIG_WORKER,44704,24,291739,24,13128,2025-08-03,20472
353,48,Port Lynn,GIG_WORKER,31307,26,369937,24,16647,2025-05-11,11093
354,43,North Melanie,UNEMPLOYED,55636,13,412000,24,18540,2025-12-19,53352
355,28,North Brianland,SALARIED,79858,6,117932,36,3537,2025-05-01,82727
356,51,New James,UNEMPLOYED,18469,23,472278,24,21252,2025-08-20,41303
357,31,New Melissastad,SELF_EMPLOYED,31309,18,91116,48,2050,2025-10-21,86188
358,34,Pamelabury,GIG_WORKER,59920,20,413059,48,9293,2025-08-07,10086
359,23,North Christopherborough,SALARIED,30064,5,432660,48,9734,2025-08-18,32278
360,31,Lake Gabrielbury,UNEMPLOYED,51368,26,252165,24,11347,2025-06-03,13315
361,33,North David,SALARIED,94648,6,271046,36,8131,2025-09-22,60463
362,42,Lake Amanda,UNEMPLOYED,54294,18,489629,36,14688,2025-07-08,63186
363,25,Brianburgh,SELF_EMPLOYED,96125,12,241677,36,7250,2025-05-08,33252
364,29,Margaretmouth,GIG_WORKER,35800,21,359992,36,10799,2026-01-07,42291
365,31,Kellyshire,SALARIED,53268,4,147982,12,13318,2025-05-19,41653
366,49,Port Heidi,UNEMPLOYED,48906,15,172628,24,7768,2025-03-06,72187
367,51,West David,UNEMPLOYED,24813,13,314991,24,14174,2025-06-18,61994
368,48,South Daniel,GIG_WORKER,53531,26,360742,36,10822,2025-07-29,16305
369,42,East Brianborough,GIG_WORKER,23793,16,238046,12,21424,2025-06-03,41783
370,45,Port Eric,UNEMPLOYED,27501,20,264611,48,5953,2025-04-14,67065
371,49,Lake Sydney,GIG_WORKER,35282,23,112683,36,3380,2025-06-11,50739
372,33,Blevinsland,UNEMPLOYED,18430,22,326574,24,14695,2025-11-18,61171
373,35,West Emilyhaven,UNEMPLOYED,36344,27,134524,36,4035,2025-11-10,13459
374,24,East Beth,UNEMPLOYED,18454,10,244052,48,5491,2025-08-15,82589
375,52,New Russellbury,UNEMPLOYED,20516,22,202048,24,9092,2025-07-12,48754
376,58,East Jessica,SALARIED,86057,5,84766,24,3814,2025-05-08,50771
377,39,North Miafurt,SALARIED,80045,3,266026,24,11971,2025-10-22,46653
378,55,Timothyport,UNEMPLOYED,53100,10,456648,24,20549,2025-03-22,48865
379,40,East Veronica,SALARIED,96906,6,435002,36,13050,2025-05-03,54453
380,29,East Ashley,SALARIED,61493,2,349199,48,7856,2025-11-22,43280
381,41,Pennyfort,GIG_WORKER,49715,27,393134,48,8845,2025-08-29,65573
382,51,Davisside,UNEMPLOYED,36902,25,265974,24,11968,2025-02-28,29750
383,59,South David,SELF_EMPLOYED,64248,10,446821,12,40213,2025-03-18,36751
384,41,Fitzgeraldberg,UNEMPLOYED,33909,17,274191,48,6169,2025-12-28,54041
385,28,West Jack,SELF_EMPLOYED,83675,16,385756,12,34718,2025-07-08,61713
386,34,Rodneychester,SELF_EMPLOYED,71667,12,52375,36,1571,2025-07-04,30983
387,45,North William,GIG_WORKER,40945,25,97152,12,8743,2025-06-28,28770
388,21,Amyhaven,SALARIED,87195,4,333104,24,14989,2025-02-17,31034
389,34,Garnerbury,UNEMPLOYED,21000,26,79278,48,1783,2025-05-19,89033
390,21,East Debra,GIG_WORKER,33750,10,427963,36,12838,2025-09-29,24825
391,56,Smithport,SELF_EMPLOYED,32972,8,497240,36,14917,2025-02-27,53260
392,32,Elizabethmouth,SELF_EMPLOYED,74978,5,183990,48,4139,2025-10-31,88612
393,51,Lisamouth,SALARIED,62110,6,111199,36,3335,2025-08-21,81015
394,31,Tracyville,GIG_WORKER,20354,19,213383,12,19204,2025-08-06,10938
395,48,Stevenchester,GIG_WORKER,52874,24,253175,24,11392,2025-05-23,72756
396,60,Port Tammy,GIG_WORKER,54328,11,380123,12,34211,2025-08-27,57440
397,30,Flemingstad,SELF_EMPLOYED,78266,14,446346,24,20085,2025-02-16,57919
398,51,Lake Jeremy,SELF_EMPLOYED,98437,5,163177,36,4895,2025-12-02,85725
399,23,Spencerborough,GIG_WORKER,57773,24,200566,12,18050,2026-01-04,11027
400,22,Port Jeffreyhaven,SELF_EMPLOYED,89813,19,82533,48,1856,2025-03-03,89573
401,27,Davisstad,GIG_WORKER,25620,28,229808,12,20682,2025-10-05,81631
402,59,Kimberlyport,SELF_EMPLOYED,92303,10,400046,36,12001,2025-09-25,74724
403,25,Lake Loganton,SELF_EMPLOYED,67515,13,107871,12,9708,2025-11-17,16996
404,30,Port Robert,GIG_WORKER,28777,22,492556,24,22165,2025-06-19,43107
405,30,Masonstad,SALARIED,117149,2,261737,24,11778,2025-10-30,41405
406,22,South Stevenchester,GIG_WORKER,54808,22,180779,36,5423,2025-07-08,71792
407,59,Coreyport,SELF_EMPLOYED,49036,20,99769,12,8979,2025-11-19,81876
408,45,North Danielport,UNEMPLOYED,48851,23,271466,24,12215,2025-07-06,45861
409,53,Jasminfort,SALARIED,44250,3,411807,12,37062,2025-12-22,15353
410,31,Lake Tiffany,SELF_EMPLOYED,31012,19,110127,12,9911,2025-05-03,27234
411,42,Lake Jennifer,SELF_EMPLOYED,30076,8,210130,48,4727,2025-11-26,20909
412,28,Carterstad,SELF_EMPLOYED,25069,20,262668,24,11820,2025-06-03,83182
413,42,Herreraborough,GIG_WORKER,40507,11,326834,48,7353,2025-12-10,8808
414,46,New Rodneyfort,SALARIED,28268,6,166204,48,3739,2025-07-09,14448
415,24,Lake Angela,GIG_WORKER,37424,17,65785,36,1973,2025-11-03,16286
416,55,Port Kiaraburgh,UNEMPLOYED,55547,13,143616,24,6462,2025-06-04,37387
417,57,Cookeberg,UNEMPLOYED,38191,20,418197,36,12545,2025-04-05,37448
418,25,Jennifermouth,UNEMPLOYED,59239,21,256383,48,5768,2025-10-17,73885
419,58,Bradleyview,GIG_WORKER,50137,23,462295,36,13868,2025-11-26,45970
420,41,Davidchester,SALARIED,62498,2,107784,24,4850,2025-04-06,72293
421,47,East Tom,GIG_WORKER,20824,25,389751,48,8769,2025-02-20,10359
422,42,Lisaland,SALARIED,88903,4,237024,24,10666,2025-04-06,82657
423,31,New Douglas,GIG_WORKER,27745,24,330711,24,14881,2025-10-17,28875
424,32,Colinborough,GIG_WORKER,49328,16,190108,48,4277,2025-10-23,42756
425,46,Terrystad,GIG_WORKER,52379,25,303623,48,6831,2025-10-17,71160
426,50,Smithfurt,SELF_EMPLOYED,64569,12,361626,24,16273,2025-10-08,13407
427,28,Davidport,UNEMPLOYED,39191,10,364952,12,32845,2025-12-05,30341
428,50,Jonesburgh,GIG_WORKER,43203,20,374449,12,33700,2025-10-27,76715
429,33,Rodriguezton,GIG_WORKER,41178,13,246367,48,5543,2025-05-25,40408
430,30,North Matthewburgh,UNEMPLOYED,18346,15,343917,24,15476,2025-02-27,23894
431,60,West Bonnie,SELF_EMPLOYED,83837,12,251532,24,11318,2025-05-01,36036
432,29,West Kevin,SELF_EMPLOYED,52907,15,236485,12,21283,2025-10-20,20741
433,35,Carlfort,UNEMPLOYED,37817,27,95963,48,2159,2025-08-08,49082
434,28,North Michaelview,GIG_WORKER,51706,25,291968,36,8759,2025-03-19,35690
435,26,North Courtney,GIG_WORKER,53667,25,123787,48,2785,2025-03-20,83141
436,29,Port Timothyhaven,UNEMPLOYED,32751,18,475295,12,42776,2025-06-16,50822
437,55,Margaretmouth,SELF_EMPLOYED,79225,6,197285,48,4438,2025-11-03,53292
438,49,New Peter,SALARIED,25227,2,103248,48,2323,2025-02-16,62434
439,56,Port Donna,SELF_EMPLOYED,66439,18,419332,36,12579,2025-06-10,33782
440,23,Jenniferchester,SALARIED,60753,2,299650,48,6742,2025-04-30,8927
441,27,Lake Sarah,SALARIED,45761,3,209647,24,9434,2025-12-31,32805
442,52,Lake Martha,UNEMPLOYED,34125,19,458467,48,10315,2025-07-30,73746
443,26,Ashleyburgh,SALARIED,43072,1,138669,24,6240,2025-07-16,34427
444,49,Lucasport,SALARIED,29598,6,491846,48,11066,2025-10-02,72907
445,23,West Steven,GIG_WORKER,34330,28,361438,12,32529,2025-04-12,69369
446,25,Sandersfurt,SALARIED,41483,3,444522,36,13335,2025-09-07,51446
447,53,South Danielle,GIG_WORKER,29506,23,76556,48,1722,2025-09-27,64033
448,45,Macdonaldburgh,SALARIED,33303,4,353560,36,10606,2025-09-28,89362
449,49,South Michaelshire,UNEMPLOYED,17826,15,361452,36,10843,2025-05-15,45449
450,56,South Johnmouth,SELF_EMPLOYED,76984,7,94593,36,2837,2026-01-01,61356
451,27,Brooksfort,UNEMPLOYED,25648,28,284406,24,12798,2025-04-16,66165
452,39,North Joe,GIG_WORKER,15450,16,383787,24,17270,2025-07-27,53626
453,33,East Robertstad,SELF_EMPLOYED,56782,6,287814,36,8634,2025-12-23,80030
454,56,West Leonardfort,UNEMPLOYED,24453,18,207501,12,18675,2025-04-22,52043
455,23,Tamaraside,SALARIED,116802,7,415882,36,12476,2025-08-27,40397
456,23,Reginafurt,SELF_EMPLOYED,83881,7,397642,36,11929,2025-12-11,11275
457,27,Jimmymouth,UNEMPLOYED,28958,11,135630,36,4068,2025-04-02,78365
458,35,South Davidton,SALARIED,52838,6,457212,24,20574,2025-12-02,18058
459,36,Oliverbury,SALARIED,92022,2,68716,24,3092,2025-08-08,54332
460,22,New Kennethview,SELF_EMPLOYED,89542,14,165453,24,7445,2025-04-14,58806
461,56,Port Stacyville,SALARIED,65997,1,359777,24,16189,2025-05-05,7759
462,34,West Michelestad,UNEMPLOYED,26037,25,270223,12,24320,2025-04-29,30659
463,33,Perryberg,GIG_WORKER,48830,14,314314,24,14144,2025-05-11,63710
464,42,North Kimberly,SELF_EMPLOYED,99084,8,284151,24,12786,2025-11-07,52690
465,52,Jessicaside,UNEMPLOYED,40683,22,356867,12,32118,2025-10-31,69155
466,37,North Johnburgh,UNEMPLOYED,17939,15,390835,36,11725,2025-02-18,14983
467,56,West Robert,SALARIED,67595,1,462553,48,10407,2025-11-28,8897
468,26,Kennethbury,GIG_WORKER,31204,25,101990,48,2294,2025-07-08,15630
469,21,North Sarahtown,SALARIED,109555,3,483433,36,14502,2025-10-29,65527
470,37,Ginastad,UNEMPLOYED,27190,24,445947,24,20067,2025-11-11,35900
471,37,Port Jackie,SELF_EMPLOYED,43310,15,493975,24,22228,2026-01-11,86478
472,22,Lake Sherriberg,SELF_EMPLOYED,66975,9,362043,48,8145,2025-12-08,24224
473,50,North Alexis,SALARIED,79802,3,141851,48,3191,2025-12-20,24032
474,30,Davidbury,SALARIED,108485,3,182714,36,5481,2025-03-20,67673
475,44,Hillshire,GIG_WORKER,54060,20,380424,48,8559,2025-02-18,68605
476,56,Whitehaven,SALARIED,82512,1,210132,36,6303,2025-09-08,26600
477,60,Jerryton,SALARIED,60807,6,262255,48,5900,2025-10-23,46698
478,44,Ellisonfurt,UNEMPLOYED,42917,17,297810,12,26802,2025-09-06,24557
479,36,West Scott,UNEMPLOYED,47970,14,347378,12,31264,2025-08-17,9816
480,27,Lake Timothyshire,SALARIED,47942,4,393109,48,8844,2025-03-02,79789
481,45,Delgadoland,UNEMPLOYED,26401,17,130097,36,3902,2025-06-20,69828
482,39,Brianstad,UNEMPLOYED,34135,20,267816,12,24103,2025-08-11,9003
483,29,New Jenniferton,GIG_WORKER,53069,10,463166,48,10421,2025-10-16,58595
484,26,Joshuahaven,SALARIED,99254,4,178916,48,4025,2025-12-30,26478
485,33,Lisashire,SELF_EMPLOYED,84707,12,313727,12,28235,2025-11-07,79800
486,56,Allenside,GIG_WORKER,46704,22,151293,36,4538,2025-08-29,77591
487,58,Port Brandy,SELF_EMPLOYED,85049,10,403576,48,9080,2025-05-07,61489
488,55,Melissaberg,SELF_EMPLOYED,41130,12,257394,36,7721,2025-09-07,25424
489,40,Catherineberg,SALARIED,113843,2,203081,24,9138,2025-06-22,41210
490,35,North Jordanland,SALARIED,105195,6,348816,36,10464,2025-12-09,60639
491,52,East Steveberg,SELF_EMPLOYED,36096,11,367574,12,33081,2025-07-18,8107
492,25,Lopezton,SELF_EMPLOYED,35090,5,494445,12,44500,2025-03-30,14177
493,58,Debrabury,SELF_EMPLOYED,93934,7,365956,36,10978,2025-12-28,73065
494,45,Port Deannahaven,UNEMPLOYED,26789,26,250173,24,11257,2025-08-18,55048
495,57,Parrishchester,UNEMPLOYED,59870,27,122214,12,10999,2025-12-11,33033
496,50,Leahbury,GIG_WORKER,41302,11,303378,24,13652,2025-11-09,30890
497,49,Morristown,UNEMPLOYED,51370,10,294452,48,6625,2025-10-14,10508
498,23,New Ericshire,SALARIED,100523,4,167988,36,5039,2025-04-15,88397
499,42,Port Karenburgh,GIG_WORKER,57610,24,262759,36,7882,2025-11-04,44509
500,53,Rachelhaven,SALARIED,100842,5,448826,24,20197,2025-11-04,48745
501,24,Jenniferside,SALARIED,47379,5,327240,48,7362,2026-01-07,74531
502,27,Lake Georgeshire,UNEMPLOYED,42760,28,442493,12,39824,2025-10-06,41482
503,47,West Dylanfort,UNEMPLOYED,31045,13,326243,36,9787,2025-07-24,80834
504,42,West Sean,SELF_EMPLOYED,22804,10,308855,36,9265,2025-06-09,48824
505,53,Sherryton,GIG_WORKER,56638,15,318494,24,14332,2025-11-29,85345
506,30,South Tammy,SELF_EMPLOYED,93619,16,132830,12,11954,2025-11-15,39829
507,49,Joyceberg,GIG_WORKER,37909,12,430416,36,12912,2025-04-01,63500
508,44,Alexanderton,UNEMPLOYED,57937,20,444792,48,10007,2025-12-12,5446
509,36,Jeffreyhaven,GIG_WORKER,48489,22,409604,36,12288,2025-10-19,52614
510,39,Lake Cassandraland,UNEMPLOYED,27383,22,188803,24,8496,2025-06-22,34373
511,34,Hallmouth,SELF_EMPLOYED,30483,12,144422,36,4332,2025-09-02,58213
512,48,Christopherport,GIG_WORKER,37524,13,247770,48,5574,2025-03-29,33712
513,59,East Danielfurt,SELF_EMPLOYED,42104,9,290684,12,26161,2025-08-22,83554
514,35,North Danielleton,SALARIED,46338,1,422292,24,19003,2025-10-29,26315
515,40,Annetteport,SELF_EMPLOYED,40044,8,112548,24,5064,2025-05-08,38821
516,49,Allisonbury,SALARIED,114408,4,283281,48,6373,2025-06-07,55429
517,44,Pittmanbury,SELF_EMPLOYED,75011,13,275743,36,8272,2025-07-04,65998
518,26,Hallport,UNEMPLOYED,46944,24,240207,12,21618,2025-12-02,42988
519,26,Josephborough,SALARIED,36783,4,331257,12,29813,2025-06-06,22297
520,35,North Nancybury,SALARIED,42298,7,455340,48,10245,2025-11-21,58513
521,45,Hessside,UNEMPLOYED,17893,21,224247,24,10091,2025-11-18,29008
522,34,Clarkchester,SELF_EMPLOYED,29821,11,87358,24,3931,2025-02-20,69171
523,40,New Trevortown,UNEMPLOYED,38369,19,267270,24,12027,2025-07-09,86622
524,23,Richardton,GIG_WORKER,29314,15,458411,36,13752,2025-09-14,38630
525,29,Colleenfort,SELF_EMPLOYED,20875,10,65839,36,1975,2025-02-18,24967
526,27,Aaronland,GIG_WORKER,54906,14,425553,24,19149,2025-03-11,67731
527,51,Port Michael,UNEMPLOYED,56466,22,490060,24,22052,2025-12-30,53730
528,23,West Robert,SELF_EMPLOYED,37298,16,385884,48,8682,2025-02-20,14288
529,33,West Dorothy,SELF_EMPLOYED,46650,9,178472,48,4015,2025-06-09,42742
530,53,Harrisonborough,GIG_WORKER,50010,16,70294,36,2108,2025-12-21,36121
531,32,Deanfurt,UNEMPLOYED,52893,27,93196,36,2795,2025-06-02,5298
532,45,Jamestown,UNEMPLOYED,46791,18,303786,24,13670,2025-07-23,50604
533,53,Kimberlyborough,SALARIED,75723,7,408865,36,12265,2025-05-12,9816
534,51,Timothytown,SELF_EMPLOYED,73379,19,96633,48,2174,2025-11-15,28109
535,27,Jeffreyhaven,UNEMPLOYED,53774,26,66096,48,1487,2025-07-23,81576
536,38,North Tracy,SALARIED,100173,4,422951,48,9516,2025-07-11,60457
537,57,Brookeshire,SELF_EMPLOYED,92365,9,142577,24,6415,2025-09-23,60124
538,41,Jeromefurt,GIG_WORKER,31957,18,89260,48,2008,2025-10-29,5975
539,31,North Kimberly,SELF_EMPLOYED,46297,6,465762,12,41918,2025-04-20,34172
540,29,East Theresa,SELF_EMPLOYED,83241,13,478387,36,14351,2025-05-14,28529
541,29,Melissaland,GIG_WORKER,29365,14,230009,24,10350,2025-06-04,6204
542,51,West Abigailfurt,SALARIED,63684,6,418243,24,18820,2025-07-28,51039
543,59,Bradleyshire,SALARIED,107684,6,456208,36,13686,2025-11-15,35359
544,50,Bradleyhaven,SALARIED,88994,5,289539,36,8686,2025-08-15,7868
545,43,South Tiffanymouth,SALARIED,73301,1,366829,48,8253,2025-03-02,24412
546,51,Katherinechester,SELF_EMPLOYED,55212,5,428515,36,12855,2025-10-24,9549
547,49,Gilbertport,UNEMPLOYED,50411,10,277247,36,8317,2025-09-24,39233
548,29,Lake Williehaven,UNEMPLOYED,28697,14,255858,24,11513,2025-10-11,59672
549,21,Lake Tina,UNEMPLOYED,51008,27,124100,48,2792,2025-09-29,52255
550,23,Amandaton,SELF_EMPLOYED,92218,13,287427,48,6467,2025-10-10,62670
551,24,Andersonchester,SALARIED,84849,4,371897,24,16735,2025-08-04,72244
552,23,Lake Emilyview,GIG_WORKER,44884,24,123954,12,11155,2025-12-28,40328
553,35,West Justin,SELF_EMPLOYED,66451,14,464537,24,20904,2025-05-18,83415
554,56,Harrisberg,SALARIED,28773,3,213585,36,6407,2025-08-27,52439
555,24,Tonyburgh,UNEMPLOYED,54828,13,371575,24,16720,2025-08-11,43699
556,30,Smithfurt,GIG_WORKER,58997,20,332056,48,7471,2025-07-26,33644
557,58,Combsbury,SELF_EMPLOYED,94742,9,125536,36,3766,2025-06-02,41774
558,51,Kingborough,UNEMPLOYED,53448,11,66819,36,2004,2025-05-29,63893
559,22,Elizabethshire,SELF_EMPLOYED,90577,9,220195,36,6605,2025-09-21,48629
560,49,Port Scott,SELF_EMPLOYED,43792,18,481743,12,43356,2026-01-01,48075
561,54,South Kylieshire,UNEMPLOYED,55269,28,441558,48,9935,2025-06-18,72499
562,54,Hartchester,SELF_EMPLOYED,27480,13,187872,24,8454,2025-07-12,43140
563,40,Cordovaborough,GIG_WORKER,15579,12,225733,12,20315,2025-02-17,72539
564,25,Port Lindachester,SALARIED,72568,7,280590,24,12626,2025-04-27,68299
565,44,North Nathan,SELF_EMPLOYED,68914,19,165000,24,7425,2025-05-31,86449
566,56,Thorntonton,SELF_EMPLOYED,70018,16,167661,12,15089,2025-05-17,47926
567,43,Bautistamouth,SELF_EMPLOYED,70795,19,290116,48,6527,2025-05-10,66353
568,41,Kevinhaven,SELF_EMPLOYED,56221,17,325478,12,29293,2025-03-11,25051
569,31,South Alexis,SALARIED,117481,3,56239,24,2530,2025-05-15,55890
570,30,Anitashire,GIG_WORKER,33961,22,225658,36,6769,2025-11-13,60980
571,56,Christopherton,UNEMPLOYED,24785,16,331880,48,7467,2025-10-09,86603
572,23,New Kathyshire,UNEMPLOYED,37943,23,61464,48,1382,2025-06-04,85204
573,40,Meganchester,UNEMPLOYED,47540,20,471449,12,42430,2025-12-26,78683
574,36,Susanstad,GIG_WORKER,49499,13,227562,36,6826,2025-09-18,54552
575,48,Kellyborough,GIG_WORKER,38409,18,95194,12,8567,2025-12-01,17869
576,50,Lake Kristin,GIG_WORKER,56974,16,208712,12,18784,2025-11-18,63526
577,45,Williamview,SELF_EMPLOYED,35848,6,443945,12,39955,2025-03-24,63512
578,35,North Joannland,GIG_WORKER,45778,15,181018,36,5430,2025-08-06,14572
579,60,Mercadoberg,UNEMPLOYED,55008,23,382868,24,17229,2025-08-03,63636
580,32,New Sonyaburgh,GIG_WORKER,39785,24,66987,24,3014,2025-03-28,44155
581,41,Juliemouth,SALARIED,64873,2,352706,24,15871,2025-10-14,14514
582,45,West Catherineberg,SELF_EMPLOYED,85653,7,217079,24,9768,2026-01-04,10462
583,23,Masonborough,SELF_EMPLOYED,38179,18,449544,36,13486,2025-02-20,80527
584,32,North Anthonymouth,UNEMPLOYED,27307,10,128113,36,3843,2025-08-27,80532
585,30,Russoport,GIG_WORKER,15805,10,352108,48,7922,2025-10-20,58710
586,51,Carlside,SELF_EMPLOYED,93793,20,382527,48,8606,2025-10-30,8824
587,56,New Ianburgh,GIG_WORKER,37952,14,111223,12,10010,2025-04-14,42352
588,58,Hartbury,SELF_EMPLOYED,40204,12,334390,36,10031,2025-12-31,74524
589,45,Rachelchester,UNEMPLOYED,17429,25,161540,12,14538,2025-06-06,32119
590,27,Marthaside,UNEMPLOYED,48856,18,490386,36,14711,2025-03-14,32206
591,39,North Traci,SELF_EMPLOYED,78965,17,219135,36,6574,2025-09-02,16784
592,52,Debratown,SELF_EMPLOYED,51583,13,393711,48,8858,2025-07-25,26381
593,23,Lake Jenniferfurt,SALARIED,50423,3,182317,48,4102,2025-09-21,58980
594,32,Kimbury,SELF_EMPLOYED,81782,17,174687,24,7860,2025-06-18,69227
595,36,Courtneyshire,UNEMPLOYED,38024,26,128408,12,11556,2025-04-05,41005
596,41,South Michaelstad,SELF_EMPLOYED,96082,13,400445,12,36040,2025-10-24,67560
597,56,Scotttown,SELF_EMPLOYED,21295,14,79617,48,1791,2025-03-20,83829
598,50,Katherinestad,GIG_WORKER,55506,16,467944,24,21057,2025-03-30,52811
599,57,East Danielborough,SELF_EMPLOYED,97656,14,330025,48,7425,2025-09-28,42598
600,36,New Karen,GIG_WORKER,26998,16,199199,36,5975,2025-10-29,35128
601,38,Christopherbury,SALARIED,65961,7,183270,36,5498,2025-06-11,56279
602,53,Garciaton,SALARIED,52957,5,63992,12,5759,2025-04-13,23629
603,51,West Jeffrey,UNEMPLOYED,33901,13,112927,36,3387,2025-10-27,88724
604,22,Williamsonfort,SELF_EMPLOYED,30608,16,71285,24,3207,2025-12-10,29186
605,51,Reginaldport,UNEMPLOYED,45580,28,264669,12,23820,2025-11-17,27579
606,40,New Lisaborough,GIG_WORKER,45676,13,212739,48,4786,2025-11-04,72389
607,26,East Nathan,SELF_EMPLOYED,64817,19,417951,24,18807,2025-07-13,29340
608,31,Christopherhaven,SELF_EMPLOYED,22050,16,276745,36,8302,2025-07-24,7333
609,36,South Stephanie,GIG_WORKER,46871,14,493884,36,14816,2026-01-13,57992
610,28,North Joseph,GIG_WORKER,35256,15,78573,48,1767,2025-10-04,42597
611,26,New Meganburgh,GIG_WORKER,37156,17,81527,36,2445,2025-04-30,89044
612,55,Bakershire,SALARIED,62278,6,384229,24,17290,2025-12-21,59477
613,58,Port Erik,GIG_WORKER,51454,12,95735,48,2154,2025-10-11,58789
614,43,Castillotown,GIG_WORKER,36370,15,62414,48,1404,2025-07-23,78325
615,31,East Baileyhaven,UNEMPLOYED,15760,13,269659,48,6067,2025-05-12,38855
616,47,Hicksfort,UNEMPLOYED,37576,25,441628,48,9936,2025-08-02,34197
617,35,Scottport,UNEMPLOYED,24151,22,388767,36,11663,2025-04-05,26549
618,55,Lake Bobby,GIG_WORKER,53514,27,301372,48,6780,2025-05-14,40845
619,51,Forbesville,UNEMPLOYED,19124,22,479400,48,10786,2025-03-23,7446
620,33,Michaelfort,UNEMPLOYED,58300,28,275522,36,8265,2025-10-20,45405
621,56,Hamiltonville,SELF_EMPLOYED,63924,15,227973,12,20517,2025-08-12,39003
